route,name,type,departure_time,arrival_time,duration,price,seats_available,rating,from_place,to_place
Bangalore to Tirupati,Sai Sindhu Travels,A/C Sleeper (2+1),21:30,04:30,07h 00m,2990,22,4.1,Bangalore,Tirupati
Bangalore to Tirupati,Green Line Travels And Holidays Premium Business Class,VE Executive A/C Sleeper (1+1),22:00,04:00,06h 00m,1249,12,3.5,Bangalore,Tirupati
Bangalore to Tirupati,GreenLine Travels And Holidays,A/C Sleeper (2+1),22:30,04:30,06h 00m,900,17,3.6,Bangalore,Tirupati
Bangalore to Tirupati,GreenLine Travels And Holidays,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:45,05:00,06h 15m,799,31,3.5,Bangalore,Tirupati
Bangalore to Tirupati,Svkdt travels,Scania AC Multi Axle Sleeper (2+1),17:20,23:55,06h 35m,810,16,2.4,Bangalore,Tirupati
Bangalore to Tirupati,SRI RATAN TATA EXPRESS,A/C Sleeper (2+1),17:20,21:01,03h 41m,1139,3,2.8,Bangalore,Tirupati
Bangalore to Tirupati,Morning Star Travels,Scania AC Multi Axle Sleeper (2+1),17:30,23:15,05h 45m,1390,25,2.7,Bangalore,Tirupati
Bangalore to Tirupati,Morning Star Travels,A/C Sleeper (2+1),17:30,23:50,06h 20m,1290,16,2.7,Bangalore,Tirupati
Bangalore to Tirupati,IRA Travels,A/C Sleeper (2+1),17:45,23:59,06h 14m,810,19,1.5,Bangalore,Tirupati
Bangalore to Tirupati,V Kaveri Travels,VE A/C Sleeper (2+1),18:00,20:45,02h 45m,1090,19,2.8,Bangalore,Tirupati
Bangalore to Tirupati,Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,00:20,05h 50m,1080,20,2.8,Bangalore,Tirupati
Bangalore to Tirupati,Sree Hari Travels,NON A/C Sleeper (2+1),19:30,01:30,06h 00m,3999,30,2.6,Bangalore,Tirupati
Bangalore to Tirupati,GreenLine Travels And Holidays,A/C Sleeper (2+1),20:00,03:00,07h 00m,1999,13,2.1,Bangalore,Tirupati
Bangalore to Tirupati,Morning Star Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:05,01:30,05h 25m,990,31,2.7,Bangalore,Tirupati
Bangalore to Tirupati,V Kaveri Travels,VE A/C Sleeper (2+1),20:20,03:15,06h 55m,800,14,2.8,Bangalore,Tirupati
Bangalore to Tirupati,Varsha Travels,A/C Sleeper (2+1),20:30,23:00,26h 30m,1899,12,1.9,Bangalore,Tirupati
Bangalore to Tirupati,NAS Travels,A/C Sleeper (2+1),20:45,03:00,06h 15m,2312,7,0.0,Bangalore,Tirupati
Bangalore to Tirupati,Durga Shree Travels,A/C Sleeper (2+1),20:45,21:35,24h 50m,2399,17,1.4,Bangalore,Tirupati
Bangalore to Tirupati,IRA Travels,Bharat Benz A/C Sleeper (2+1),20:45,03:00,06h 15m,810,26,1.5,Bangalore,Tirupati
Bangalore to Tirupati,KGN and NR TRAVELS,Volvo Multi Axle B9R A/C Sleeper (2+1),20:50,03:30,06h 40m,1600,37,2.9,Bangalore,Tirupati
Bangalore to Tirupati,GEETHA TRAVELS,A/C Sleeper (2+1),21:00,03:30,06h 30m,4000,32,1.3,Bangalore,Tirupati
Bangalore to Tirupati,Varsha Travels,A/C Sleeper (2+1),21:15,21:45,24h 30m,1899,20,1.7,Bangalore,Tirupati
Bangalore to Tirupati,KGN and NR TRAVELS,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),21:50,04:00,06h 10m,1200,49,2.9,Bangalore,Tirupati
Bangalore to Tirupati,Sri Krishna Travels,A/C Sleeper (2+1),22:00,03:30,05h 30m,800,18,2.8,Bangalore,Tirupati
Bangalore to Tirupati,VRL Travels,Volvo Multi-Axle A/C Sleeper (2+1),18:00,21:00,03h 00m,2000,6,3.4,Bangalore,Tirupati
Bangalore to Tirupati,VRL Travels,A/C Sleeper (2+1),19:00,01:00,06h 00m,900,23,3.4,Bangalore,Tirupati
Macherla (andhra pradesh) to Hyderabad,APSRTC - 36005,Super Luxury (Non AC Seater 2+2 Push Back),18:30,22:04,03h 34m,302,18,4.0,Macherla (andhra pradesh),Hyderabad
Macherla (andhra pradesh) to Hyderabad,APSRTC - 4406,Super Luxury (Non AC Seater 2+2 Push Back),20:00,00:03,04h 03m,302,30,3.7,Macherla (andhra pradesh),Hyderabad
Macherla (andhra pradesh) to Hyderabad,APSRTC - 4418,Super Luxury (Non AC Seater 2+2 Push Back),22:00,01:34,03h 34m,302,31,4.4,Macherla (andhra pradesh),Hyderabad
Macherla (andhra pradesh) to Hyderabad,APSRTC - 4393,Super Luxury (Non AC Seater 2+2 Push Back),22:30,02:04,03h 34m,334,6,4.3,Macherla (andhra pradesh),Hyderabad
Macherla (andhra pradesh) to Hyderabad,APSRTC - 4379,Super Luxury (Non AC Seater 2+2 Push Back),23:00,02:34,03h 34m,334,4,4.5,Macherla (andhra pradesh),Hyderabad
Macherla (andhra pradesh) to Hyderabad,APSRTC - 4391,Super Luxury (Non AC Seater 2+2 Push Back),23:30,03:04,03h 34m,334,1,4.3,Macherla (andhra pradesh),Hyderabad
Macherla (andhra pradesh) to Hyderabad,TSRTC - 7864,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,02:15,04h 05m,323,27,3.7,Macherla (andhra pradesh),Hyderabad
Macherla (andhra pradesh) to Hyderabad,TSRTC - 8106,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:20,02:30,04h 10m,302,29,3.1,Macherla (andhra pradesh),Hyderabad
Macherla (andhra pradesh) to Hyderabad,IVR Tours and Travels,NON AC Seater / Sleeper 2+1,01:00,05:00,04h 00m,522,25,3.8,Macherla (andhra pradesh),Hyderabad
Macherla (andhra pradesh) to Hyderabad,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),01:00,06:00,05h 00m,522,17,3.8,Macherla (andhra pradesh),Hyderabad
Macherla (andhra pradesh) to Hyderabad,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),23:30,03:30,04h 00m,800,35,3.0,Macherla (andhra pradesh),Hyderabad
Rajahmundry to Visakhapatnam,APSRTC - 27071,METRO LUXURY A/C,18:30,22:45,04h 15m,467,17,3.6,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,APSRTC - 3009,Super Luxury (Non AC Seater 2+2 Push Back),19:00,00:15,05h 15m,342,31,3.8,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,APSRTC - 2807,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",19:40,00:50,05h 10m,328,20,4.0,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,APSRTC - 3095,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",20:00,01:30,05h 30m,328,35,2.8,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,APSRTC - 2805,Super Luxury (Non AC Seater 2+2 Push Back),20:45,01:40,04h 55m,342,33,3.8,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,APSRTC - 3093,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,02:30,05h 30m,328,35,3.6,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,APSRTC - 3267,Super Luxury (Non AC Seater 2+2 Push Back),21:00,01:30,04h 30m,312,21,2.6,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,APSRTC - 3108,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,03:30,05h 30m,328,34,4.5,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,APSRTC - 3039,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,02:30,04h 30m,328,33,3.8,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,APSRTC - 3496,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:00,01:35,03h 35m,481,43,3.6,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,APSRTC - 3071,Super Luxury (Non AC Seater 2+2 Push Back),22:15,03:15,05h 00m,342,33,3.8,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,APSRTC - 4411,Super Luxury (Non AC Seater 2+2 Push Back),22:30,02:32,04h 02m,313,33,3.8,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,APSRTC - 3184,Super Luxury (Non AC Seater 2+2 Push Back),22:30,04:00,05h 30m,342,31,4.2,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,APSRTC - 3135,Super Luxury (Non AC Seater 2+2 Push Back),22:30,02:30,04h 00m,312,32,3.8,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,APSRTC - 2925,Super Luxury (Non AC Seater 2+2 Push Back),23:00,04:00,05h 00m,342,33,4.4,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,APSRTC - 2759,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:00,02:55,03h 55m,298,36,3.7,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,APSRTC - 3137,Super Luxury (Non AC Seater 2+2 Push Back),23:15,03:50,04h 35m,342,33,4.2,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,APSRTC - 3017,INDRA(A.C. Seater),23:30,03:45,04h 15m,377,31,4.8,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,APSRTC - 3774,Super Luxury (Non AC Seater 2+2 Push Back),23:55,03:40,03h 45m,313,33,1.9,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,IRA Travels,A/C Seater / Sleeper (2+1),21:55,02:20,04h 25m,650,19,3.9,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),23:20,03:45,04h 25m,407,5,4.4,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,SREE PAVAN TRAVELS,NON A/C Seater Push Back (2+2),23:20,03:05,03h 45m,495,12,3.6,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),23:50,05:30,05h 40m,500,6,3.1,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Navin Travels,Non A/C Seater / Sleeper (2+1),23:55,04:30,04h 35m,555,14,3.9,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),23:55,04:00,04h 05m,550,33,4.1,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),23:55,03:10,03h 15m,800,4,3.1,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Prathap Travels,Non A/C Seater / Sleeper (2+1),23:55,04:05,0-20h 0-50m,694,1,3.6,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,500,1,3.1,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),23:59,05:30,05h 31m,520,24,4.1,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Navayuga Travels,NON AC Seater / Sleeper 2+1,23:59,03:30,03h 31m,889,12,3.5,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sree Durga Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:59,04:35,04h 36m,500,16,3.3,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sri Amaravathi Travels,Non A/C Seater / Sleeper (2+1),23:59,04:50,04h 51m,750,5,3.7,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),00:55,05:15,04h 20m,550,24,3.0,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,SRI SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),01:00,04:50,03h 50m,599,36,3.8,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Nani’s Sai Krishna Travels,A/C Seater / Sleeper (2+1),01:00,05:15,04h 15m,600,13,4.1,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:10,02:00,02h 50m,590,4,2.7,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:59,03:30,03h 31m,590,5,2.7,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sri KVR Travels,A/C Seater / Sleeper (2+1),00:10,04:00,03h 50m,658,41,2.7,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),00:15,04:15,04h 00m,590,34,2.7,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sri KVR Travels,A/C Seater / Sleeper (2+1),00:55,05:15,04h 20m,800,8,2.7,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),00:55,04:00,03h 05m,590,10,2.7,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sri KVR Travels,A/C Seater / Sleeper (2+1),01:15,04:45,03h 30m,658,24,2.7,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),01:35,06:00,04h 25m,590,13,2.7,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),01:45,05:30,03h 45m,590,28,2.7,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),02:30,05:45,03h 15m,590,26,2.7,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sree Sambhavi Tours and Travels,NON A/C Semi Sleeper (2+2),23:30,05:00,05h 30m,1500,41,3.2,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sree Sambhavi Tours and Travels,Non A/C Seater / Sleeper (2+1),23:30,05:00,05h 30m,1000,42,3.2,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sree Sambhavi Tours and Travels,NON A/C Semi Sleeper (2+2),23:30,05:00,05h 30m,1500,41,3.2,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sree Sambhavi Tours and Travels,Non A/C Seater / Sleeper (2+1),23:30,05:00,05h 30m,1000,41,3.2,Rajahmundry,Visakhapatnam
Rajahmundry to Visakhapatnam,Sri Dhanalakshmi Travels,Non A/C Seater / Sleeper (2+1),23:59,04:30,04h 31m,2000,41,3.0,Rajahmundry,Visakhapatnam
Nandyal to Hyderabad,APSRTC - 6424,Super Luxury (Non AC Seater 2+2 Push Back),21:00,02:30,05h 30m,470,27,3.0,Nandyal,Hyderabad
Nandyal to Hyderabad,APSRTC - 9981,Super Luxury (Non AC Seater 2+2 Push Back),21:15,03:30,06h 15m,469,32,4.1,Nandyal,Hyderabad
Nandyal to Hyderabad,APSRTC - 6440,Super Luxury (Non AC Seater 2+2 Push Back),21:30,03:10,05h 40m,470,16,4.1,Nandyal,Hyderabad
Nandyal to Hyderabad,APSRTC - 6411,Super Luxury (Non AC Seater 2+2 Push Back),21:45,03:15,05h 30m,502,11,4.0,Nandyal,Hyderabad
Nandyal to Hyderabad,APSRTC - 6435,Super Luxury (Non AC Seater 2+2 Push Back),22:15,03:40,05h 25m,469,9,3.8,Nandyal,Hyderabad
Nandyal to Hyderabad,APSRTC - 6413,INDRA(A.C. Seater),22:30,03:05,04h 35m,606,6,3.6,Nandyal,Hyderabad
Nandyal to Hyderabad,APSRTC - 6437,Super Luxury (Non AC Seater 2+2 Push Back),22:45,04:00,05h 15m,470,3,3.9,Nandyal,Hyderabad
Nandyal to Hyderabad,APSRTC - 6465,Super Luxury (Non AC Seater 2+2 Push Back),23:15,04:35,05h 20m,470,4,3.4,Nandyal,Hyderabad
Nandyal to Hyderabad,APSRTC - 6035,INDRA(A.C. Seater),23:45,04:45,05h 00m,606,3,4.2,Nandyal,Hyderabad
Nandyal to Hyderabad,TSRTC - 9444,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:20,00:10,06h 50m,427,13,3.5,Nandyal,Hyderabad
Nandyal to Hyderabad,TSRTC - 1778,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,00:10,06h 25m,427,8,3.9,Nandyal,Hyderabad
Nandyal to Hyderabad,TSRTC - 1749,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,00:45,05h 15m,427,18,2.3,Nandyal,Hyderabad
Nandyal to Hyderabad,TSRTC - 1053,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,03:40,05h 50m,474,21,3.9,Nandyal,Hyderabad
Nandyal to Hyderabad,TSRTC - 9684,Lahari Non A/C Sleeper Cum Seater,22:35,04:05,05h 30m,638,17,3.8,Nandyal,Hyderabad
Nandyal to Hyderabad,TSRTC - 1728,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04:15,05h 15m,474,16,4.0,Nandyal,Hyderabad
Nandyal to Hyderabad,INDHU BUS,Non A/C Seater / Sleeper (2+1),23:30,05:35,06h 05m,700,16,4.5,Nandyal,Hyderabad
Nandyal to Hyderabad,PRL BUS,Non A/C Seater / Sleeper (2+1),23:40,06:25,06h 45m,650,7,4.7,Nandyal,Hyderabad
Nandyal to Hyderabad,SLNS Travels,Non A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,600,15,4.1,Nandyal,Hyderabad
Nandyal to Hyderabad,BRS Travels,NON AC Seater / Sleeper 2+1,23:00,05:30,06h 30m,650,3,3.9,Nandyal,Hyderabad
Nandyal to Hyderabad,Indu Travels,A/C Sleeper (2+1),23:30,05:25,05h 55m,900,10,4.3,Nandyal,Hyderabad
Nandyal to Hyderabad,VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),23:35,06:00,06h 25m,600,22,4.3,Nandyal,Hyderabad
Nandyal to Hyderabad,BRS Travels,A/C Sleeper (2+1),23:00,05:30,06h 30m,900,2,3.8,Nandyal,Hyderabad
Nandyal to Hyderabad,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:30,05:00,05h 30m,699,9,3.9,Nandyal,Hyderabad
Nandyal to Hyderabad,PRL BUS,Non A/C Seater / Sleeper (2+1),23:20,06:30,07h 10m,900,3,4.0,Nandyal,Hyderabad
Nandyal to Hyderabad,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:30,05:25,05h 55m,699,13,4.2,Nandyal,Hyderabad
Nandyal to Hyderabad,Indu Travels,Non A/C Seater / Sleeper (2+1),23:45,05:45,06h 00m,600,8,4.0,Nandyal,Hyderabad
Nandyal to Hyderabad,Indu Travels,Non A/C Seater / Sleeper (2+1),23:30,06:00,06h 30m,600,12,3.9,Nandyal,Hyderabad
Nandyal to Hyderabad,SREE RUDRA TRAVELS,Non A/C Seater / Sleeper (2+1),23:15,05:00,05h 45m,699,10,4.3,Nandyal,Hyderabad
Nandyal to Hyderabad,SRI AVANI,Non A/C Seater / Sleeper (2+1),23:55,05:30,05h 35m,830,10,4.4,Nandyal,Hyderabad
Nandyal to Hyderabad,AR & BCVR Travels,A/C Sleeper (2+1),23:40,05:30,05h 50m,900,17,4.9,Nandyal,Hyderabad
Nandyal to Hyderabad,KMR Travels,Non A/C Seater / Sleeper (2+1),23:30,05:30,06h 00m,649,4,4.5,Nandyal,Hyderabad
Nandyal to Hyderabad,INDHU BUS,Non A/C Seater / Sleeper (2+1),23:45,06:35,06h 50m,750,12,4.8,Nandyal,Hyderabad
Nandyal to Hyderabad,Indu Travels,Non A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,600,4,3.7,Nandyal,Hyderabad
Nandyal to Hyderabad,PRL BUS,A/C Sleeper (2+1),23:45,06:30,06h 45m,1100,6,4.2,Nandyal,Hyderabad
Nandyal to Hyderabad,Matangi Travels,Non A/C Seater / Sleeper (2+1),23:30,05:35,06h 05m,665,7,3.9,Nandyal,Hyderabad
Nandyal to Hyderabad,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,06:20,06h 21m,600,19,3.7,Nandyal,Hyderabad
Nandyal to Hyderabad,KNR TRAVELS,Non A/C Seater / Sleeper (2+1),23:45,05:00,05h 15m,700,15,4.9,Nandyal,Hyderabad
Nandyal to Hyderabad,AR & BCVR Travels,A/C Seater/Sleeper (2+1),23:30,05:15,05h 45m,800,12,3.8,Nandyal,Hyderabad
Nandyal to Hyderabad,SEVEN HILLS TRAVELS,A/C Sleeper (2+1),23:20,04:55,05h 35m,1200,9,4.3,Nandyal,Hyderabad
Nandyal to Hyderabad,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:50,05:00,05h 10m,750,17,3.9,Nandyal,Hyderabad
Nandyal to Hyderabad,Vasavi travels,A/C Sleeper (2+1),23:30,05:30,06h 00m,1000,10,4.6,Nandyal,Hyderabad
Nandyal to Hyderabad,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:15,05:15,06h 00m,700,11,3.7,Nandyal,Hyderabad
Nandyal to Hyderabad,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:30,05:00,05h 30m,700,2,4.0,Nandyal,Hyderabad
Nandyal to Hyderabad,SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),23:30,05:45,06h 15m,699,21,3.0,Nandyal,Hyderabad
Nandyal to Hyderabad,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,600,4,2.2,Nandyal,Hyderabad
Nandyal to Hyderabad,HARITHA TRAVELS,A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,700,25,2.6,Nandyal,Hyderabad
Nandyal to Hyderabad,Amala Travels,Non A/C Seater / Sleeper (2+1),23:30,05:00,05h 30m,695,3,2.8,Nandyal,Hyderabad
Nandyal to Hyderabad,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),23:59,06:05,06h 06m,999,1,4.1,Nandyal,Hyderabad
Nandyal to Hyderabad,Maheswari Travels,A/C Sleeper (2+1),23:50,07:00,07h 10m,1099,7,4.0,Nandyal,Hyderabad
Nandyal to Hyderabad,AR & BCVR Travels,NON A/C Sleeper (2+1),23:50,06:20,06h 30m,700,15,4.0,Nandyal,Hyderabad
Nandyal to Hyderabad,AR & BCVR Travels,NON A/C Sleeper (2+1),23:20,06:20,07h 00m,800,9,4.0,Nandyal,Hyderabad
Nandyal to Hyderabad,Vasavi travels,Non A/C Seater / Sleeper (2+1),23:05,05:50,06h 45m,799,6,3.7,Nandyal,Hyderabad
Nandyal to Hyderabad,Vasavi travels,Non A/C Seater / Sleeper (2+1),23:30,05:00,05h 30m,699,10,3.7,Nandyal,Hyderabad
Nandyal to Hyderabad,VRCR Travels,A/C Sleeper (2+1),23:40,05:40,06h 00m,1399,7,3.7,Nandyal,Hyderabad
Nandyal to Hyderabad,AR & BCVR Travels,A/C Sleeper (2+1),23:59,05:00,05h 01m,930,15,4.8,Nandyal,Hyderabad
Nandyal to Hyderabad,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),23:40,06:00,06h 20m,699,9,3.4,Nandyal,Hyderabad
Nandyal to Hyderabad,ARHA TOURS & TRAVELS PRIVATE LIMITED,A/C Sleeper (2+1),23:59,06:00,06h 01m,850,2,3.7,Nandyal,Hyderabad
Nandyal to Hyderabad,Indu Travels,Non A/C Seater / Sleeper (2+1),23:30,06:00,06h 30m,600,11,3.1,Nandyal,Hyderabad
Nandyal to Hyderabad,Jagan Travels,A/C Sleeper (2+1),23:40,05:30,05h 50m,1080,10,2.8,Nandyal,Hyderabad
Nandyal to Hyderabad,Vasavi travels,A/C Sleeper (2+1),23:55,06:15,06h 20m,1000,8,2.1,Nandyal,Hyderabad
Nandyal to Hyderabad,BABA TRAVELS,NON A/C Sleeper (2+1),23:59,06:20,06h 21m,800,8,2.2,Nandyal,Hyderabad
Nandyal to Hyderabad,BABA TRAVELS,NON A/C Sleeper (2+1),23:59,06:20,06h 21m,750,20,2.2,Nandyal,Hyderabad
Nandyal to Hyderabad,Muneer Travels,Non A/C Seater / Sleeper (2+1),23:55,06:00,06h 05m,870,15,3.2,Nandyal,Hyderabad
Bangalore to Kadapa,APSRTC - 7745,Super Luxury (Non AC Seater 2+2 Push Back),18:20,02:30,08h 10m,388,31,4.2,Bangalore,Kadapa
Bangalore to Kadapa,APSRTC - 4610,Super Luxury (Non AC Seater 2+2 Push Back),19:00,01:35,06h 35m,439,31,3.1,Bangalore,Kadapa
Bangalore to Kadapa,APSRTC - 90292,Super Luxury (Non AC Seater 2+2 Push Back),19:00,01:45,06h 45m,439,33,3.7,Bangalore,Kadapa
Bangalore to Kadapa,APSRTC - 48484,Super Luxury (Non AC Seater 2+2 Push Back),19:20,02:45,07h 25m,439,29,3.7,Bangalore,Kadapa
Bangalore to Kadapa,APSRTC - 46152,Super Luxury (Non AC Seater 2+2 Push Back),20:00,03:15,07h 15m,388,31,3.7,Bangalore,Kadapa
Bangalore to Kadapa,APSRTC - 50079,Super Luxury (Non AC Seater 2+2 Push Back),20:15,03:15,07h 00m,388,34,3.5,Bangalore,Kadapa
Bangalore to Kadapa,APSRTC - 6558,Super Luxury (Non AC Seater 2+2 Push Back),20:50,03:00,06h 10m,388,31,3.4,Bangalore,Kadapa
Bangalore to Kadapa,APSRTC - 6017,Super Luxury (Non AC Seater 2+2 Push Back),21:00,04:00,07h 00m,388,25,3.4,Bangalore,Kadapa
Bangalore to Kadapa,APSRTC - 50062,Super Luxury (Non AC Seater 2+2 Push Back),21:45,04:45,07h 00m,388,27,4.1,Bangalore,Kadapa
Bangalore to Kadapa,APSRTC - 6241,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,04:30,06h 30m,364,35,3.5,Bangalore,Kadapa
Bangalore to Kadapa,APSRTC - 9253,INDRA(A.C. Seater),22:15,05:15,07h 00m,467,32,3.5,Bangalore,Kadapa
Bangalore to Kadapa,APSRTC - 50805,Super Luxury (Non AC Seater 2+2 Push Back),22:30,04:30,06h 00m,439,28,3.9,Bangalore,Kadapa
Bangalore to Kadapa,APSRTC - 6007,INDRA(A.C. Seater),22:40,05:40,07h 00m,467,28,4.1,Bangalore,Kadapa
Bangalore to Kadapa,APSRTC - 6208,Super Luxury (Non AC Seater 2+2 Push Back),22:45,04:50,06h 05m,388,23,3.6,Bangalore,Kadapa
Bangalore to Kadapa,APSRTC - 9489,Super Luxury (Non AC Seater 2+2 Push Back),23:00,05:00,06h 00m,439,20,4.0,Bangalore,Kadapa
Bangalore to Kadapa,APSRTC - 50192,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:15,04:30,05h 15m,584,14,4.1,Bangalore,Kadapa
Bangalore to Kadapa,APSRTC - 6238,Super Luxury (Non AC Seater 2+2 Push Back),23:30,05:30,06h 00m,388,23,3.4,Bangalore,Kadapa
Bangalore to Kadapa,APSRTC - 9257,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45,05:00,05h 15m,584,34,4.0,Bangalore,Kadapa
Bangalore to Kadapa,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,03:00,07h 45m,499,9,4.0,Bangalore,Kadapa
Bangalore to Kadapa,Giridhar Tours and Travels,A/C Seater/Sleeper (2+1),19:24,03:15,07h 51m,650,23,4.2,Bangalore,Kadapa
